81_4	0	3639055	0
81_4	0	3663540	0
81_4	0	368550	0
81_4	0	368556	0
81_4	0	368557	0
81_4	0	368558	0
81_4	0	3780352	3
81_4	0	3780356	0
81_4	0	3780358	0
81_4	0	3803466	0
81_4	0	389271	0
81_4	0	393064	0
81_4	0	4194898	0
81_4	0	4438563	3
81_4	0	4438566	3
81_4	0	4505560	0
81_4	0	4516825	0
81_4	0	4532452	0
81_4	0	4532453	0
81_4	0	4532458	0
81_4	0	4688662	0
81_4	0	4783261	0
81_4	0	4783267	0
81_4	0	5107798	3
81_4	0	5163072	0
81_4	0	5241444	3
81_4	0	5351924	0
81_4	0	5446012	0
81_4	0	5490360	0
81_4	0	5498468	0
81_4	0	5498472	0
81_4	0	5498473	0
81_4	0	5498474	0
81_4	0	5498475	0
81_4	0	5566844	0
81_4	0	5570939	0
81_4	0	5617322	0
81_4	0	5660746	0
81_4	0	5665857	0
81_4	0	5692954	0
81_4	0	5692955	0
81_4	0	5822853	0
81_4	0	5856808	2
81_4	0	5868899	0
81_4	0	5934323	0
81_4	0	5937942	0
81_4	0	5996947	3
81_4	0	5996950	0
81_4	0	5996951	2
81_4	0	6024403	0
81_4	0	6087035	0
81_4	0	6115074	0
81_4	0	6154873	0
81_4	0	6154874	0
81_4	0	6154876	0
81_4	0	6154877	0
81_4	0	6154878	0
81_4	0	6154880	0
81_4	0	6157928	0
81_4	0	6159304	0
81_4	0	6162563	0
81_4	0	6245028	0
81_4	0	6273827	0
81_4	0	6401168	0
81_4	0	6432022	0
81_4	0	6432024	0
81_4	0	6446374	0
81_4	0	6474431	0
81_4	0	6519777	0
81_4	0	6519778	0
81_4	0	6519779	0
81_4	0	6519780	0
81_4	0	6519785	0
81_4	0	6555538	0
81_4	0	6555541	0
81_4	0	6555545	0
81_4	0	6568085	0
81_4	0	6568087	0
81_4	0	6586456	0
81_4	0	671687	0
81_4	0	6845768	0
81_4	0	7306995	0
81_4	0	7306996	0
81_4	0	7308612	0
81_4	0	7513128	0
81_4	0	7829208	0
81_4	0	7883467	0
81_4	0	8052397	4
81_4	0	8115893	0
81_4	0	8270733	0
81_4	0	8471548	0
81_4	0	8471555	0
81_4	0	862786	0
81_4	0	8752369	0
81_4	0	8752370	0
81_4	0	8752371	0
81_4	0	8752372	0
81_4	0	8752373	0
81_4	0	8752374	0
81_4	0	8752375	0
81_4	0	8752376	0
81_4	0	8752377	0
81_4	0	8752378	0
81_4	0	888454	0
81_4	0	906165	2
81_4	0	96394	0
81_4	0	96396	0
81_4	0	97770	3
81_5	0	10978580	0
81_5	0	16643820	1
81_5	0	1179985	0
81_5	0	1381083	0
81_5	0	1613626	0
81_5	0	1619653	1
81_5	0	1619654	0
81_5	0	1619657	1
81_5	0	1664320	0
81_5	0	1720873	0
81_5	0	1767684	0
81_5	0	1767687	0
81_5	0	1778528	2
81_5	0	1791176	0
81_5	0	1815947	1
81_5	0	189419	0
81_5	0	1900266	0
81_5	0	1900267	2
81_5	0	1900268	2
81_5	0	1900270	2
81_5	0	1900271	1
81_5	0	1900272	1
81_5	0	1968093	0
81_5	0	2022370	0
81_5	0	2048398	0
81_5	0	2174813	0
81_5	0	2355743	0
81_5	0	2579209	0
81_5	0	2582569	0
81_5	0	2828295	1
81_5	0	2828297	0
81_5	0	2950634	0
81_5	0	297564	0
81_5	0	3143042	0
81_5	0	3517569	0
81_5	0	3517570	0
81_5	0	3517574	0
81_5	0	368552	0
81_5	0	3753055	1
81_5	0	3780356	0
81_5	0	3780358	1
81_5	0	3852751	0
81_5	0	3860010	0
81_5	0	3918504	1
81_5	0	3942604	0
81_5	0	4082791	0
81_5	0	4453159	0
81_5	0	4516825	0
81_5	0	4516826	0
81_5	0	4532452	1
81_5	0	4532453	1
81_5	0	4532454	2
81_5	0	4532459	2
81_5	0	4532460	0
81_5	0	4532461	0
81_5	0	4944526	0
81_5	0	5089871	0
81_5	0	5171382	0
81_5	0	5241444	0
81_5	0	5299317	0
81_5	0	5443232	0
81_5	0	5444509	0
81_5	0	5490358	1
81_5	0	5490360	1
81_5	0	5498474	0
81_5	0	5665857	2
81_5	0	5665862	2
81_5	0	5934326	0
81_5	0	5937940	0
81_5	0	6087033	0
81_5	0	6087035	0
81_5	0	6087037	0
81_5	0	6115069	0
81_5	0	6115072	0
81_5	0	6154874	0
81_5	0	6154878	0
81_5	0	6154881	0
81_5	0	6157928	1
81_5	0	6245028	0
81_5	0	6273827	1
81_5	0	6334406	0
81_5	0	6341255	0
81_5	0	6542464	0
81_5	0	6542468	0
81_5	0	6555538	0
81_5	0	6555545	2
81_5	0	6568085	2
81_5	0	6568086	1
81_5	0	6568087	2
81_5	0	6568089	1
81_5	0	6617853	0
81_5	0	6633317	0
81_5	0	6673503	1
81_5	0	6980833	3
81_5	0	7095686	0
81_5	0	7095690	1
81_5	0	7308614	0
81_5	0	7308619	0
81_5	0	7517890	0
81_5	0	7558576	0
81_5	0	7592473	0
81_5	0	7699205	0
81_5	0	7699208	1
81_5	0	7713538	3
81_5	0	7987334	0
81_5	0	8052397	2
81_5	0	8155851	0
81_5	0	829401	0
81_5	0	8471548	1
81_5	0	8752374	0
81_5	0	8771307	0
81_5	0	888456	0
81_5	0	888457	0
81_6	0	10568549	0
81_6	0	11253265	0
81_6	0	12684270	1
81_6	0	15902196	0
81_6	0	16643820	0
81_6	0	16851895	0
81_6	0	18646502	0
81_6	0	19587366	0
81_6	0	25231897	0
81_6	0	29245354	0
81_6	0	29461456	0
81_6	0	30356464	0
81_6	0	30740269	0
81_6	0	34749368	0
81_6	0	1111481	0
81_6	0	1179989	0
81_6	0	1526560	0
81_6	0	1538213	0
81_6	0	1619653	0
81_6	0	1720869	0
81_6	0	1720876	2
81_6	0	1767684	0
81_6	0	1815947	0
81_6	0	1900265	0
81_6	0	1900271	0
81_6	0	1900272	0
81_6	0	2137602	0
81_6	0	2607981	0
81_6	0	2839715	0
81_6	0	2950627	0
81_6	0	2950629	0
81_6	0	2950632	0
81_6	0	2950633	0
81_6	0	2950634	0
81_6	0	3126195	0
81_6	0	3234086	0
81_6	0	3234088	0
81_6	0	3517571	0
81_6	0	3517577	0
81_6	0	368558	0
81_6	0	3742612	0
81_6	0	3753055	0
81_6	0	3753056	1
81_6	0	3753061	0
81_6	0	3780358	0
81_6	0	3827888	0
81_6	0	3827889	0
81_6	0	3918497	0
81_6	0	3918503	1
81_6	0	3918504	0
81_6	0	3918505	1
81_6	0	3942603	0
81_6	0	3942604	0
81_6	0	4082791	0
81_6	0	408679	0
81_6	0	4516817	0
81_6	0	4516818	0
81_6	0	4516826	0
81_6	0	4532452	0
81_6	0	4532453	0
81_6	0	4532458	0
81_6	0	4688660	0
81_6	0	4688663	0
81_6	0	489892	0
81_6	0	4913842	0
81_6	0	5073553	0
81_6	0	5089865	1
81_6	0	5089866	1
81_6	0	5171388	0
81_6	0	5188686	0
81_6	0	5249838	0
81_6	0	5313847	0
81_6	0	5364478	0
81_6	0	5446008	1
81_6	0	5498469	0
81_6	0	5498473	0
81_6	0	5498474	0
81_6	0	5665857	0
81_6	0	5665864	0
81_6	0	5787313	0
81_6	0	5934326	0
81_6	0	6087036	0
81_6	0	6087038	0
81_6	0	6115072	2
81_6	0	6115074	0
81_6	0	6154874	0
81_6	0	6245028	0
81_6	0	6273826	0
81_6	0	6273827	0
81_6	0	628863	0
81_6	0	6446367	0
81_6	0	6531040	0
81_6	0	6542463	0
81_6	0	6542468	0
81_6	0	6555538	0
81_6	0	6568085	0
81_6	0	6980831	0
81_6	0	700026	0
81_6	0	7107975	3
81_6	0	7289007	0
81_6	0	7308611	0
81_6	0	7335374	0
81_6	0	746930	0
81_6	0	7517667	0
81_6	0	7517883	3
81_6	0	7517884	3
81_6	0	7517891	3
81_6	0	7682095	0
81_6	0	7699205	0
81_6	0	7706626	0
81_6	0	7713530	0
81_6	0	7886681	0
81_6	0	7948854	0
81_6	0	8265424	0
81_6	0	8270730	3
81_6	0	8270731	3
81_6	0	8270733	3
81_6	0	8270734	3
81_6	0	829401	0
81_6	0	829406	0
81_6	0	8332643	0
81_6	0	8445991	1
81_6	0	8752372	0
81_6	0	8764163	0
81_6	0	888454	0
81_7	0	10090129	0
81_7	0	10227034	0
81_7	0	12684270	0
81_7	0	14154333	0
81_7	0	15242150	0
81_7	0	16196131	0
81_7	0	16851895	0
81_7	0	18646502	0
81_7	0	19873771	0
81_7	0	20634756	0
81_7	0	21480578	0
81_7	0	27188851	0
81_7	0	29801996	0
81_7	0	33788331	0
81_7	0	35303256	0
81_7	0	36035557	0
81_7	0	36642886	0
81_7	0	39399924	0
81_7	0	39417809	0
81_7	0	114742	0
81_7	0	1244106	0
81_7	0	1248461	0
81_7	0	1381086	0
81_7	0	1381087	0
81_7	0	1619653	0
81_7	0	1767684	0
81_7	0	1815947	0
81_7	0	1900265	0
81_7	0	1900270	0
81_7	0	1900272	0
81_7	0	2023663	0
81_7	0	2052055	0
81_7	0	2174813	0
81_7	0	2481727	0
81_7	0	2508521	0
81_7	0	2545548	0
81_7	0	2763973	0
81_7	0	2828297	0
81_7	0	2856515	0
81_7	0	2916873	0
81_7	0	2950629	0
81_7	0	2950631	0
81_7	0	2950632	0
81_7	0	2950634	0
81_7	0	3156906	0
81_7	0	3413053	0
81_7	0	3489126	0
81_7	0	3588972	0
81_7	0	3753055	0
81_7	0	3753058	0
81_7	0	3780358	0
81_7	0	3819525	0
81_7	0	3918497	0
81_7	0	3918498	0
81_7	0	3918499	0
81_7	0	3918500	0
81_7	0	3918501	0
81_7	0	3918503	0
81_7	0	3918504	0
81_7	0	3918505	0
81_7	0	3918506	0
81_7	0	393060	0
81_7	0	3942603	0
81_7	0	3942604	0
81_7	0	4082791	0
81_7	0	4127730	0
81_7	0	4356693	0
81_7	0	4516823	0
81_7	0	4516825	0
81_7	0	4516826	0
81_7	0	4704554	0
81_7	0	4723898	0
81_7	0	4723901	0
81_7	0	4723902	0
81_7	0	4779615	0
81_7	0	4790299	0
81_7	0	4913842	0
81_7	0	504321	0
81_7	0	5173787	0
81_7	0	5223952	0
81_7	0	5277674	0
81_7	0	5444509	0
81_7	0	5446008	1
81_7	0	5446011	0
81_7	0	5446012	0
81_7	0	5490360	0
81_7	0	5498474	0
81_7	0	5593358	0
81_7	0	5597173	0
81_7	0	5662313	0
81_7	0	567294	0
81_7	0	5692955	0
81_7	0	5822848	0
81_7	0	5986580	0
81_7	0	6024404	0
81_7	0	6024405	0
81_7	0	6115070	0
81_7	0	6115074	0
81_7	0	6131498	0
81_7	0	6154874	0
81_7	0	6154878	0
81_7	0	6245028	0
81_7	0	6249969	0
81_7	0	6273827	0
81_7	0	6414041	0
81_7	0	6446367	0
81_7	0	6549133	0
81_7	0	6555545	0
81_7	0	671685	0
81_7	0	6906782	0
81_7	0	6999986	0
81_7	0	7107975	1
81_7	0	7109766	0
81_7	0	7246606	0
81_7	0	7289007	0
81_7	0	7699205	0
81_7	0	7699209	0
81_7	0	7706626	0
81_7	0	7919010	0
81_7	0	7948851	0
81_7	0	7987331	0
81_7	0	7987336	0
81_7	0	8009675	0
81_7	0	803775	0
81_7	0	8075181	0
81_7	0	8115894	0
81_7	0	8136171	0
81_7	0	8270733	1
81_7	0	8270734	1
81_7	0	8270735	1
81_7	0	829401	0
81_7	0	829406	0
81_7	0	8764163	0
81_7	0	888453	0
81_8	0	10736616	0
81_8	0	11282023	0
81_8	0	11407853	0
81_8	0	12302132	1
81_8	0	12311901	0
81_8	0	12595546	0
81_8	0	12684270	1
81_8	0	14254147	0
81_8	0	14863840	0
81_8	0	15242150	0
81_8	0	15902196	0
81_8	0	16196131	0
81_8	0	16851895	0
81_8	0	18825540	0
81_8	0	19113119	0
81_8	0	19273697	0
81_8	0	19381243	0
81_8	0	19544240	0
81_8	0	19733902	0
81_8	0	21004176	0
81_8	0	21480578	0
81_8	0	21503387	2
81_8	0	24404218	0
81_8	0	24673661	0
81_8	0	25366603	0
81_8	0	26468672	0
81_8	0	27021667	0
81_8	0	27188851	0
81_8	0	27899220	0
81_8	0	27967472	0
81_8	0	28188333	0
81_8	0	28339878	0
81_8	0	28474622	0
81_8	0	29801996	0
81_8	0	30802609	0
81_8	0	31240439	0
81_8	0	31677827	0
81_8	0	31938309	0
81_8	0	32249456	1
81_8	0	33409907	0
81_8	0	33580039	1
81_8	0	34374299	0
81_8	0	36035557	0
81_8	0	36515014	0
81_8	0	36880103	0
81_8	0	37785922	1
81_8	0	38385865	0
81_8	0	38462774	1
81_8	0	38512324	0
81_8	0	39189100	0
81_8	0	1104225	0
81_8	0	1111481	0
81_8	0	1293775	0
81_8	0	1381086	0
81_8	0	1619653	0
81_8	0	1619657	0
81_8	0	1633513	0
81_8	0	1720876	0
81_8	0	1767684	0
81_8	0	1767686	0
81_8	0	1767692	0
81_8	0	177733	1
81_8	0	1815947	0
81_8	0	1900265	0
81_8	0	1900271	0
81_8	0	1900272	0
81_8	0	1945736	0
81_8	0	1945740	0
81_8	0	1975364	0
81_8	0	2023380	0
81_8	0	2023384	0
81_8	0	2061509	0
81_8	0	2174813	0
81_8	0	2426985	0
81_8	0	2828297	0
81_8	0	2950628	0
81_8	0	2950630	0
81_8	0	2950631	0
81_8	0	2950632	0
81_8	0	2950633	0
81_8	0	2950634	0
81_8	0	297567	0
81_8	0	3212800	0
81_8	0	3212805	0
81_8	0	3212806	0
81_8	0	3234086	0
81_8	0	3234088	0
81_8	0	3344803	0
81_8	0	3517569	0
81_8	0	3517571	0
81_8	0	3517573	0
81_8	0	3517574	0
81_8	0	3517577	0
81_8	0	3613632	0
81_8	0	3639052	0
81_8	0	3653875	0
81_8	0	3753058	0
81_8	0	3753060	0
81_8	0	3780358	0
81_8	0	3918497	0
81_8	0	3918503	0
81_8	0	3918505	0
81_8	0	3942599	0
81_8	0	3942603	0
81_8	0	3942604	0
81_8	0	3942606	0
81_8	0	4082789	0
81_8	0	4082791	0
81_8	0	4216422	0
81_8	0	4487091	0
81_8	0	4516817	0
81_8	0	4516818	0
81_8	0	4516819	0
81_8	0	4516824	0
81_8	0	4516826	0
81_8	0	4517649	0
81_8	0	4532458	0
81_8	0	4572237	2
81_8	0	4644699	1
81_8	0	4913840	0
81_8	0	4913841	0
81_8	0	4913842	0
81_8	0	5089865	1
81_8	0	5089872	0
81_8	0	5171382	0
81_8	0	5241444	0
81_8	0	5446008	1
81_8	0	5490360	0
81_8	0	5498467	0
81_8	0	5498468	0
81_8	0	5498469	0
81_8	0	5498472	0
81_8	0	5498475	0
81_8	0	5566838	0
81_8	0	567294	0
81_8	0	5686497	0
81_8	0	5692955	0
81_8	0	5733335	0
81_8	0	5934326	0
81_8	0	5937942	0
81_8	0	6024403	0
81_8	0	6087030	0
81_8	0	6087032	0
81_8	0	6087037	0
81_8	0	6087038	0
81_8	0	6115072	0
81_8	0	6115073	0
81_8	0	6115074	0
81_8	0	6154874	0
81_8	0	6154876	0
81_8	0	6154877	0
81_8	0	6154878	0
81_8	0	6154880	0
81_8	0	6157928	0
81_8	0	6162563	0
81_8	0	6171449	0
81_8	0	6273827	0
81_8	0	6352558	2
81_8	0	6446367	0
81_8	0	6519779	0
81_8	0	6542461	0
81_8	0	6542468	0
81_8	0	6568085	0
81_8	0	6568086	0
81_8	0	671687	0
81_8	0	673013	0
81_8	0	6965929	1
81_8	0	700026	0
81_8	0	708829	0
81_8	0	7095683	0
81_8	0	7107975	1
81_8	0	7308614	0
81_8	0	7335374	0
81_8	0	7517890	1
81_8	0	7699205	0
81_8	0	7706626	0
81_8	0	8115894	0
81_8	0	8270729	1
81_8	0	8270730	1
81_8	0	8270731	1
81_8	0	8270733	1
81_8	0	8270736	1
81_8	0	829401	0
81_8	0	829406	0
81_8	0	849195	0
81_8	0	8558367	0
81_8	0	8627912	0
81_8	0	888457	0
82_1	0	10886474	2
82_1	0	11356735	0
82_1	0	11760646	0
82_1	0	12053533	3
82_1	0	12129296	1
82_1	0	12151106	3
82_1	0	12237886	2
82_1	0	12431683	2
82_1	0	13442558	2
82_1	0	16879095	1
82_1	0	17366059	2
82_1	0	18294928	1
82_1	0	19418117	2
82_1	0	19739819	2
82_1	0	19990683	2
82_1	0	20265765	2
82_1	0	20672582	2
82_1	0	20675487	2
82_1	0	21272583	1
82_1	0	23011987	2
82_1	0	23133662	2
82_1	0	24066045	2
82_1	0	24635322	2
82_1	0	24802840	2
82_1	0	27984155	2
82_1	0	28013374	2
82_1	0	28645539	2
82_1	0	31401345	2
82_1	0	31760365	2
82_1	0	34133079	2
82_1	0	35780478	2
82_1	0	35934920	0
82_1	0	36786943	2
82_1	0	37851578	0
82_1	0	38647638	2
82_1	0	1110530	0
82_1	0	1209359	1
82_1	0	1209363	1
82_1	0	1289719	1
82_1	0	142231	2
82_1	0	1495792	0
82_1	0	1560	1
82_1	0	1651973	2
82_1	0	1651974	2
82_1	0	1651975	2
82_1	0	1651977	2
82_1	0	1689536	1
82_1	0	1710383	0
82_1	0	1975477	2
82_1	0	1975478	1
82_1	0	1976146	1
82_1	0	2085065	3
82_1	0	2110002	0
82_1	0	2124680	2
82_1	0	2213319	2
82_1	0	232733	1
82_1	0	2481684	2
82_1	0	2588202	0
82_1	0	2846432	0
82_1	0	2846437	0
82_1	0	2938522	0
82_1	0	3102247	0
82_1	0	3126118	0
82_1	0	3126330	0
82_1	0	3311529	1
82_1	0	3674272	2
82_1	0	3674278	2
82_1	0	3674279	2
82_1	0	3785107	2
82_1	0	3785108	1
82_1	0	3785112	2
82_1	0	3851669	2
82_1	0	4212033	2
82_1	0	426278	1
82_1	0	4675428	2
82_1	0	4675430	0
82_1	0	4836066	2
82_1	0	5011905	2
82_1	0	5055322	2
82_1	0	5055324	2
82_1	0	5055327	2
82_1	0	5055328	1
82_1	0	5387008	2
82_1	0	5549295	0
82_1	0	5663117	2
82_1	0	5970600	2
82_1	0	5970601	1
82_1	0	5970602	1
82_1	0	5970603	2
82_1	0	5970604	2
82_1	0	5970606	1
82_1	0	5970607	1
82_1	0	5970608	2
82_1	0	5970609	1
82_1	0	6084418	0
82_1	0	6163410	0
82_1	0	6264515	2
82_1	0	6264519	2
82_1	0	6281403	0
82_1	0	6309121	0
82_1	0	6390371	1
82_1	0	6544234	2
82_1	0	6544237	2
82_1	0	6544238	2
82_1	0	6544451	0
82_1	0	6778178	2
82_1	0	6778180	2
82_1	0	6778182	2
82_1	0	6778183	2
82_1	0	68667	1
82_1	0	6914068	1
82_1	0	7294817	0
82_1	0	7399764	1
82_1	0	7538737	2
82_1	0	8030826	1
82_1	0	8349860	2
82_1	0	8672774	0
82_1	0	888484	3
82_1	0	922319	2
82_1	0	922323	1
82_1	0	955184	1
82_1	0	955185	2
82_1	0	955187	1
82_1	0	955188	1
82_1	0	955189	2
82_1	0	955191	2
82_1	0	955192	1
82_1	0	955193	2
82_2	0	10886474	0
82_2	0	11032016	2
